"통계분류(1)",통계분류(2),2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017
"성별",남자,5368,34.4,21.8,11.2,5.6,5.5,5.4,2.7,2.6,0.6,1,1.4,0.9,0.8,1.1,0.7,0.7,0.3,0.6,0.1,0.6,0.6,0.4,0.9,5747,30,19.8,9.1,7.6,7.6,5.9,3.2,2.5,1,2.2,1.4,1.4,0.9,0.5,0.9,0.4,0.7,0.1,1,1,0.5,1.3,4960,34.9,19.2,8.5,8.6,7.4,2.7,3.1,2.3,1.3,1.1,2.9,0.7,1.2,1,0.6,1,0.5,0.5,0.2,0.5,0.8,0.2,0.8,6217,27.2,22,7.6,11.2,7.4,3.6,4.7,1.7,1.1,1.3,3,0.6,1,1,0.8,1,0.7,0.9,0.2,0.8,0.8,0.4,1
"성별",여자,6656,55.9,3.1,11.4,6.1,5.7,1,2.4,1.4,2.7,1.6,0.9,0.8,0.9,0.6,0.8,0.7,0.9,0.5,0.8,0.2,0.1,0.2,1.2,7135,50.2,2.9,10.2,8.3,7.6,1.4,2.5,1.8,3.5,1.6,1.3,1.3,0.5,0.7,0.9,0.7,0.4,0.8,0.1,0.2,0.1,1.7,7043,55.5,3.2,7,9,6.1,1.2,3.1,1.3,3.1,1.6,1.9,0.9,1.4,0.5,0.6,0.8,0.5,0.4,0.4,0.3,0.2,0.1,0.9,7624,48.7,3.9,6.8,12.9,6.3,1.2,4.7,1.3,3.6,1.3,1.8,0.6,0.9,0.7,0.6,1.1,1.1,0.5,0.7,0.1,0.1,0.1,1
"연령",15~20세,702,65.4,1,5.1,5.2,2.5,0.2,6,0.8,1.5,2.4,1.6,0.8,1.9,1,1.1,1.4,0,0.3,0.6,0.6,0,0.3,0.4,666,52.1,2.2,5.5,12,6.9,0.7,5.3,0.9,1.8,3.8,1.8,0.9,0.6,0.2,0.3,0.3,0.3,0.1,0.5,0.1,0.8,1.1,730,51.3,0.7,6.1,9.6,5,0.2,11.5,0.7,3,1.6,5,0.4,0.8,0.8,0.4,0.9,0.1,0.3,0,0.7,0.5,0.3,0.1,953,46.4,0.7,4.6,8.4,6.4,1,15.4,1.1,3,1.8,2.9,0.6,1,1.4,0.7,1.2,0.8,0.7,0.7,0.3,0.1,0.5,0.5
"연령",21~30세,4560,55.3,5.2,11.7,7.3,5.2,1.3,3.4,0.9,1.4,1.2,1,0.7,0.6,0.8,0.6,0.6,0.5,0.6,0.3,0.3,0.1,0.1,0.9,5076,50.5,4.2,8.1,9.3,6.6,1.7,4,1.5,1.6,2.6,1.4,1.4,0.7,0.6,1,0.4,0.6,0.7,0.2,0.3,0.2,1.3,5231,55.3,3.7,7.1,10.2,5.5,0.9,3.8,1.2,1.6,1.2,3,0.7,1.1,0.6,0.8,0.9,0.3,0.5,0.3,0.2,0.3,0.1,0.6,5655,44.9,5.4,7,12.5,6.1,1.4,6.4,1.2,2.5,1.2,3.3,0.6,1.2,0.7,0.6,1.3,0.8,0.8,0.5,0.4,0.3,0.2,0.8
"연령",31~40세,3282,46,13.5,12.1,4.8,5.4,3.3,1.7,1.7,1.3,1.5,1,1,0.5,0.6,0.9,0.7,0.8,0.6,0.5,0.3,0.4,0.2,1.1,3487,40.8,12.2,10.7,8.1,6.7,3.8,1.9,1.9,2.1,1.6,1.1,1.5,0.5,0.6,0.8,0.6,0.6,0.4,0.5,0.7,0.2,1.4,3286,48.1,10.6,7.3,8.4,6.8,1.8,1.4,1.6,2.3,1.8,1.8,1,1.4,0.6,0.4,0.9,0.8,0.3,0.6,0.5,0.4,0.1,1,3429,39.7,15,6.3,12.9,6.9,3,1.7,1.4,1.7,1.7,2.2,0.5,0.7,0.9,0.6,1,1,0.6,0.4,0.3,0.6,0.2,0.9
"연령",41~50세,1813,32.5,20.5,10.6,5.2,5,5.2,1.3,3.5,2.1,1.7,1.5,1,1.2,1.4,1.2,0.4,1.1,0.3,0.9,0.5,0.9,0.7,1.3,1972,27.9,19.2,10.8,5.9,9,6.7,1.9,2.6,3.6,1.1,1.7,1,0.7,0.8,0.9,0.7,0.4,0.5,1,0.9,0.5,1,1581,31.5,22.9,8.1,7.1,7.1,3.9,1.4,2.4,3.9,1.3,1.2,1,2.1,1.2,0.4,0.7,0.6,0.4,0.4,0.6,0.6,0.2,0.9,2128,29.9,23.4,7.8,11.3,6.9,3.7,2,1.7,2.8,1.1,1.2,0.7,0.9,1,0.8,0.6,0.8,0.8,0.5,0.5,0.5,0.4,1
"연령",51~60세,1203,29.9,20.3,12.6,4.8,7.8,5.8,1.5,3.4,3.3,0.8,1.6,0.7,1.2,0.5,0.9,0.9,0.4,0.4,0.6,0.7,0.2,0.5,1.1,1158,25.6,21.7,11,3.9,11.1,4.7,1.2,4.4,4.4,0.4,1.2,1.3,0.5,0.7,1.2,0.9,0.3,0.2,0.6,1.2,0.2,2.6,859,24,24.6,11.1,6.6,11.5,3.2,1.5,4.1,3,1.4,0.7,1,0.5,0.7,0.8,0.7,0.5,0.7,0.3,0.3,0.7,0.4,1.6,1217,25.8,21.4,11.4,12.3,8.8,2.1,2,2.5,3.9,0.5,0.9,0.7,0.6,0.5,0.8,0.9,0.9,0.3,0.4,0.6,0.2,0.2,2.4
"연령",61세 이상,424,23.4,16.7,11.1,5.4,14.2,6.7,2.6,6.5,3.3,0.9,0.1,1.3,0.4,1,0.5,0.5,0.5,0.6,0.4,0.3,0.3,0.1,3.2,491,24.2,10.8,17.6,5.7,12.5,6.2,1.2,4.5,1.7,0.8,1.3,1,1.7,0.8,1.7,0.8,0.6,0.3,0.9,0.4,0,4.4,287,22.6,18.2,13.6,6.1,11.5,7,1.7,4.2,4,0.8,0.7,0.7,1.6,0.6,0.7,1.1,0.6,1.1,0.1,0.5,0.1,0,2.4,444,24.9,17.3,7.6,13.4,8.7,4,4,2.2,3,0.4,0.7,0.7,1.4,0.6,0,1.2,2,0.9,0.3,2.3,0.9,0.4,3.2
"연령",모름/무응답,40,65,3.9,12,2.6,2.2,0.7,0,0,1.6,1.6,0,0,3.6,1.3,0,0,0,5.1,0,0,0,0,0.4,31,33.9,11,6.3,10.6,5.2,0,3.2,0,5.2,5.2,0,0,0,0,0,7.1,0,0,4.5,0,0,6.7,29,59.8,22,1.9,0,0,1.1,0,0,4.2,0,0,0,0,2.5,0,0,0,0,0,4.8,0,0,3.8,15,25.5,16.9,28.8,20.9,0,0,0,4.1,0,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0
"직업",공무원 군인,636,40.6,10.1,16.1,4.8,6.8,2.8,2.8,0.9,2.2,2,0.4,0.6,1.9,1.3,0.7,1.1,1.1,1.3,0.3,0.6,0.1,0.7,0.9,709,40.7,9,10.9,7.2,9,4.9,2.5,2.1,1.9,2.1,1,1.6,0.8,0.5,1,0.5,0.9,0.1,0,0.5,0.3,1.8,505,47.1,6.5,7.8,8.5,6.9,2.8,1.2,1.6,1.4,2.8,2.5,1.6,2.9,1,0.7,0.8,0.3,1.3,0.6,0.9,0.6,0,0.2,628,38.6,10.4,6.6,6.1,12,3.6,3.9,1.9,2.5,2.3,3.3,0.5,1.5,1,0.8,1,1.1,0.9,0,0.4,0.3,0.4,1
"직업",기업인 경영직,1309,26.7,39.3,5.4,2.7,5.6,6,0.9,1.6,0.4,1.2,1.3,0.5,0.8,1.4,0.9,0.8,0.5,0.7,0.1,0.5,1.3,0.5,1.1,1327,25.2,33.6,6.4,4.8,6.8,7.9,1,1.6,1.1,1.2,0.9,1.9,0.8,0.4,1.2,0.6,0.6,0.1,1.2,1.4,0.4,0.6,1156,30.2,33.8,5.8,5.2,6.6,5.5,1.2,1.5,0.4,1,2.1,0.7,0.6,0.7,0.4,0.9,1,0.3,0.3,0.4,0.7,0.2,0.7,1464,27.3,33,5.5,5.8,7.3,5,1.7,1.6,1,1.9,1.8,0.4,0.8,0.7,1.1,1.4,0.7,0.6,0.1,0.4,1.1,0.3,0.4
"직업",사무기술직,2546,46.5,11.3,12.4,7.2,5,2.6,1.5,2.6,2.5,1,1.1,0.6,0.7,0.5,0.7,0.3,0.7,0.3,1,0.3,0.3,0.3,0.7,2733,40.8,11.8,9.7,8.1,8,3.4,1.4,2.6,3.2,1.2,1.7,1.4,0.5,0.6,1.1,0.4,0.2,0.5,0.2,0.8,0,0.9,2434,45.3,13.4,7.4,11.3,6.6,1.1,0.3,1.6,3.4,1.7,1.7,0.7,1.4,0.6,0.4,0.9,0.3,0.3,0.3,0.3,0.4,0,0.6,2543,40.7,15.9,5.7,15.1,5.4,1.6,0.9,1.7,3.5,1,1.9,0.7,0.6,0.5,0.6,0.5,1,0.3,0.4,0.4,0.3,0,1.3
"직업",판매 서비스직,1484,55.5,6.5,14.5,5.9,4.8,2,0.5,1,1.7,0.8,0.3,1.2,0.3,0.6,0.8,0.5,0.2,0.4,0.4,0,0.2,0.1,1.9,1511,44.8,7.8,14.1,8.8,6.2,2,1,1.6,2.9,1,1.5,1.9,0.4,0.8,0.4,0.4,0.2,0.4,1.2,0.2,0,1.4,1423,52.6,6.3,7.9,11.2,5.6,0.6,0.3,1.6,4.1,1,1.3,0.9,1.5,0.8,0.6,0.7,0,0.1,0.6,0.3,0.5,0.1,1.5,1611,44.9,10.2,6.6,14.2,5.3,1.4,0.7,1.1,3.1,1.4,1.6,1,0.9,1,0.8,0.6,0.9,1,0.8,0.7,0.6,0.1,1
"직업",전문직,1207,39,12.7,10.3,4.5,6.2,8.5,3.8,1.5,1.3,1.6,1.7,1.1,1.3,0.9,1,0.8,0.6,0.9,0.4,0.2,0.2,0.6,0.6,1102,31.4,11.8,8.5,8,9,7.3,5,2,2.3,2.3,1.2,1.6,0.7,0.8,1.5,0.7,1,0.4,0,0.6,0.6,1.7,1118,37,11.5,8.4,5.9,10,5,4.2,1.8,1.4,1.6,3.1,0.8,1.2,1,0.6,1.8,0.5,1.4,0.4,0.4,0.7,0.2,1.1,1312,29.7,15.6,7.7,9.8,9.7,6,3.5,1.4,2.5,1.1,3.2,0.8,1.5,0.9,0.4,2.3,0.3,1,0.4,0.1,0.5,0.5,1.1
"직업",생산/기능/노무,524,26.3,16.9,18.3,7.5,6.9,2,2.1,7.7,1.1,1,1.7,1.4,0.2,0.5,1.9,0.6,0.1,0.5,0.8,0.4,0.6,0.2,1.2,504,26.4,19,12.4,4.6,9.5,1.9,3.2,4.8,3.2,1.8,2,0.4,1.2,1.4,0.3,0.2,0.8,0.2,0.8,1.3,0.6,2.2,422,39.8,16.2,9.8,8.8,8.1,0.8,0.8,5.7,1.1,0.9,1.9,0.2,0.7,0.8,0.5,0.6,0.2,0.7,0.6,0.2,1.2,0.2,0.3,563,26.2,22.4,10.8,17.9,7.3,1.1,1.6,1.2,1.3,1.2,2.8,0.1,1.3,1.5,0.3,0.4,0.1,0.7,0.5,0.4,0.8,0.1,0.1
"직업",자영업자,949,50.7,13.1,8.6,4.6,4.5,2.9,0.4,2.8,1.1,0.8,1.5,1.1,0.6,0.9,0.8,1,2,0.1,0.8,0.6,0.2,0.2,0.8,1450,52.8,7.2,7.8,6.3,7.2,2.3,0.7,2.1,1,2.4,1.3,0.8,0.7,0.4,0.5,1.1,0.4,1.4,0.8,0.3,0.5,1.1,1198,54.2,8.2,9,6.1,6.8,1.4,0.5,2.9,1,0.8,1.9,0.3,1,0.6,0.8,0.6,1.1,0.3,0.2,1,0.3,0.1,0.7,1635,46.4,8.1,9.8,13.6,5.7,1.2,1.1,1.7,0.7,0.9,2.1,0.3,0.7,0.9,0.5,1,1.4,0.7,0.6,1,0.3,0.3,1.1
"직업",학생,1884,56.9,0.4,10,6.5,4.8,0.7,8.5,0.8,1.2,2.1,1.6,0.6,1.3,0.8,0.6,0.8,0.1,0.7,0.4,0.5,0.1,0.1,0.5,1599,45.8,0.6,6.9,10.3,6.6,1.5,10.5,1.8,1.6,4.1,1.7,1.1,0.8,0.4,0.7,0.2,0.7,0.2,0.3,0.2,0.5,1.4,1927,50,0.1,6.8,10.1,4.8,0.7,13.6,0.6,1.9,1.4,3.7,0.9,1,0.5,0.7,1.2,0.3,0.4,0.1,0.2,0.3,0.1,0.6,2269,39.7,0.3,5.5,9.8,6.3,1.4,20.4,1,3.1,1.3,3.7,0.8,1.3,0.7,0.6,1.5,0.8,0.5,0.5,0.2,0.1,0.2,0.7
"직업",주부,456,52,0.2,9.6,10,8.4,0.2,0.6,1.7,5.6,2.7,0.9,0.7,0.7,0.7,1,0.5,1.1,0.2,0.3,0,0,0.3,2.6,552,49.7,0.6,7.7,9.9,10,0.3,0.5,2,6.8,0.4,0.3,0.8,1.2,1.6,1.2,0.6,0.2,1.2,0.1,0.1,0,3.7,557,54.2,0.1,8.6,11.1,4.6,0.7,0.4,1.6,7.2,2.2,0.4,1.8,2.5,0.1,0.9,0.3,1,0,0.2,0.4,0,0,1.6,647,46.4,0.9,11.3,16.5,6.3,0,0.5,2.7,5.3,0.9,0.4,0.1,0.2,0.8,0.8,1,2.1,0.1,1.1,0,0,0.1,2.5
"직업",은퇴자,199,32.7,1.9,32.7,4.2,15,0.2,1.5,2.8,2.2,0.2,0.1,0.2,0.5,0.6,0,0.4,0.2,0.9,0,1.3,0,0,2.5,293,35.9,0.9,31.7,5.7,8.6,1.2,0,2.7,0.5,0,1.4,0.5,0.8,1.1,1.1,0.9,0.5,0,0,1,0,3.9,141,29.4,0.8,19.5,8.8,18.3,0.6,0.6,5.3,1.4,1.4,1.8,2.3,4.1,0.5,0,0,1.4,1.1,0,0,0,0,2.7,151,29.5,1.5,12.4,16.1,14.9,1.5,1.4,3,3.7,0,2.1,1.8,2.4,1.5,0,1.5,1.5,0.6,0,0,0,0.7,4.1
"직업",무직,181,47.9,2,7,6.7,8.4,0.6,0.8,6.4,3.8,0.9,0.1,1.9,0.7,0.9,2.2,0.7,0.4,1.2,0.4,2.2,0.2,0,4.5,258,42.4,0.8,7.4,12.5,12.9,0.7,3,1.8,2.9,1.4,3.5,0.4,0.5,0,0.4,1,0.4,0,0.5,0,0.7,4.9,224,61.2,1.7,5.5,6.5,5.9,0.2,1.9,2.1,1.5,1.7,3.9,1.2,0.8,2.7,1,0.5,0,0.8,0,0,0,0.6,0.3,256,49.3,2,9,17.4,5.8,0,2.8,0.7,0.3,2,1.8,0,0.4,0.9,0,0.7,0.9,2.8,0.8,0.7,0.3,0,1.3
"직업",기타,629,60.9,4.6,7.3,6.8,5.5,1.6,0.7,0.2,1.8,2.1,1.1,1.5,0.6,1.1,0,1.1,1.3,0.4,0.2,0,0.2,0.3,0.9,783,52.2,5,7.8,10.2,5.5,2.1,1.4,1.1,1.9,2.8,0.5,1.6,0.7,0.5,1.2,1,1.1,0.6,0.4,0.4,0,1.4,889,58.4,4.1,6.5,7.4,6.4,1.2,1.2,0.8,1.7,1.1,3.4,0.8,1,0.9,0.8,0.3,0.6,0.3,0.7,0.6,0.1,0.5,1.3,721,44.7,8.7,8,13.3,6.4,2.1,2.3,1.2,1.7,1,1.9,0.4,1.2,1.1,1.1,0.9,0.3,0.8,0.3,1.1,0,0.6,1
"직업",무응답,19,80.1,8.5,0,0,0,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,32.9,3.1,21.1,11.6,5.8,6.9,2.5,3.3,2.6,0.9,0,0,0.9,0.5,1.6,0,0,1.1,0,0,1.1,3.9,10,21.8,3.9,0,0,26.6,0,18.5,0,0,0,7.1,11.5,2.8,0,0,0,0,0,0,0,0,0,7.7,42,39.2,8.2,10.6,7.8,5.2,0,8,4.2,0,0,5,0,1.2,1.2,2.3,0.8,1.2,0,0,0,0,5.1,0
"방한목적",여가/위락/휴가,6982,52.7,0.1,17.6,7.7,7,0.3,0.2,3.1,2.5,1.7,1.2,1,0.8,0.9,0.8,0.6,0.2,0.4,0.4,0.4,0,0.1,0.3,7293,47,0.2,14.4,9.9,10.3,0.3,0.1,2.8,3.6,1.8,1.9,1.5,0.7,0.8,1.1,0.1,0.5,0.3,0.7,0.1,0.1,0.2,7180,50.7,0.1,11.1,11.6,8.6,0.2,0.2,2.4,3.6,1.9,2.8,1.1,1.7,0.7,0.8,0.8,0.1,0.4,0.4,0.6,0.1,0.1,0.1,7182,43.6,0.1,10.8,17.5,9.4,0.2,0.2,1.8,3.9,1.8,3,0.9,1.2,1.1,0.7,1.2,0.2,0.7,0.4,0.7,0.1,0.1,0.2
"방한목적",뷰티/건강/치료,122,30.2,0.3,0,1.2,1.2,0,0.9,0.4,0,1.3,0,0.4,0.6,0.2,3,0,43,0,15,2,0.3,0,0,140,26.4,0.2,0.5,4.1,0.2,0,0,1.2,0.4,1.2,1.1,0,0,0,0,41.1,0,22,0.2,0,0.6,0,75,30.7,0,1.4,1.7,1.1,0,1.5,1.5,0,0,0,0.5,0.4,0.4,0.3,1.1,51.5,0,5.7,0,0,0,2.2,171,24,1,1.7,6.1,1.6,0,0,0.6,0,0.3,0,0,0,0,0,0,54.1,0,10.6,0,0,0,0
"방한목적",종교 순례,111,58.2,1.9,9.5,3,5,2.5,8.2,0,1,0,0,0.6,1.7,0.6,0,3.1,0,0,0,0,0,0,4.7,89,34.7,0,8,1.3,8.2,5,19.9,3.7,5.5,0.7,0.6,1.4,0,1.5,1.3,0.8,0.6,0,0,0,1.5,4.9,51,23,3.4,7.2,2.9,9.5,15.7,10.5,0.9,3.6,0,0,0,0,0,3.6,4.2,0,1.2,0,0,0,0.6,13.8,64,18.5,0,3.6,4.4,12.2,5.7,15,5.1,0.7,2.4,0,1.4,0.6,0.8,0,2.8,1.2,0,0,0,0,0,25.7
"방한목적",쇼핑,1201,86.9,0.1,3.4,4.6,1.6,0,0,0,0.9,0.4,0.1,0.1,0.1,0.1,0.3,0,0.2,0,0.8,0,0.1,0,0.1,1294,80.5,0,3.4,7.1,3.9,0,0.2,0.6,0.2,1.1,0.3,0.7,0.4,0.4,0.2,0.2,0,0.6,0,0,0,0,1521,90.2,0.1,1,4.5,0.7,0.1,0,0,0,0.1,0.9,0.2,0.3,0.4,0.3,0.2,0.4,0,0.2,0,0.2,0,0,1566,89.1,0.1,0.8,5.1,1.2,0.1,0,0.1,0.8,0.7,0.5,0.1,0,0.2,0.3,0.3,0.4,0,0.2,0,0,0,0
"방한목적",친구/친지방문,785,36.6,0.2,5.3,10.3,10.9,0.8,1.8,1.9,2.3,2.2,2.5,2.5,2.3,0.5,2.4,2,0.1,1.9,0.5,0.2,0.1,0.3,12.3,1177,33,0.5,8,10.9,9.1,0.4,0.6,4,1.3,5.5,2.4,2.2,0.7,0.7,1.8,0.3,0.8,0.2,0.6,0.6,0.5,14,888,34.7,0.5,8.8,12.7,13.1,0.1,0.9,3.1,1.5,3,4.4,1.1,1.2,0.8,0.9,2.3,0.3,1.3,0.1,0.1,0,0,9,1388,32.2,0.5,11,15,11,0.1,2,3.9,0.9,1.2,4.8,0.7,1.8,0.3,1.6,2.1,0.3,1.7,0.5,0.4,0.1,0.2,7.8
"방한목적",사업/전문 활동,2387,13.3,56.7,1.4,0.6,2.2,13.4,3.3,0.1,0.3,0.5,1,0.1,0.8,1.2,0.6,0.5,0.3,0.7,0,0.3,1.5,1,0.1,2413,11.5,54.4,1.7,2.2,1.9,16.1,4.3,0.2,0.4,0.6,0.2,0.7,0.8,0.2,0.4,0,0.6,0.1,0.2,2.3,0.6,0.2,1797,10.2,64.7,0.7,1.5,1.5,10.6,3.2,0.3,0.4,0,0.7,0.2,0.5,1,0,0.5,0.2,0.6,0.1,0,2.1,0.5,0.2,2631,9.4,62.5,1.6,4,1.8,10.1,3.5,0.3,0.5,0.2,0.6,0.2,0.6,0.8,0.4,0.6,0.1,0.3,0.1,0.1,1.7,0.8,0
"방한목적",교육,429,30.2,0.9,1.3,2.7,5.5,3.3,44.5,0.1,0.4,2,2.1,0.7,0.7,0.7,0.7,2.1,0.1,0.8,0.1,0.6,0,0,0.8,470,23.1,0.7,2.3,4.9,4,3.7,47.6,1.2,1.4,3.4,0.3,1.5,0.8,0.6,0.8,0.3,1.3,0,0,0.3,0.5,0.2,480,20.5,0.1,2.8,4.3,2.7,0.9,59.9,0,0.5,0.6,3.3,0.2,0.9,0.5,0.1,1.8,0.1,0.2,0,0,0.5,0.1,0,799,16.5,0.2,1.4,2.4,2.9,3.3,63.6,0.6,1.4,1,2.2,0,0.3,0.9,0.1,1.5,0.1,1.4,0,0.1,0.1,0.1,0
"방한목적",기타,6,55.7,24,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.3,5,0,0,0,10.5,13.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.9,11,3,0,0,15.3,22,0,0,0,7.7,14,0,4.8,0,21,0,0,0,2.5,0,0,0,0,9.6,39,7.7,0,2.4,7.9,18.7,4.8,0,0,31.2,2.4,0,0,0,3.8,0,0,0,0,0,0,1.7,7,12.5
"여행형태",개별여행,8285,41.5,16.3,8.1,5.6,5.3,4.1,3.3,2.3,1.9,1.2,1.3,1,0.9,0.8,0.9,0.7,0.9,0.7,0.6,0.4,0.4,0.4,1.4,8749,36.4,15,6.6,7.8,6.4,4.7,3.9,2.2,2.5,2.3,1.6,1.4,0.7,0.7,0.9,0.8,0.7,0.6,0.6,0.8,0.4,2.1,8084,39.9,14.1,6.9,8.9,6.6,2.4,4.3,2,2.6,1.4,2.3,1,1.5,0.7,0.5,1,0.7,0.5,0.3,0.3,0.6,0.2,1.1,11462,36.8,14.3,6.5,11.8,6.5,2.5,5.4,1.5,2.6,1.1,2.4,0.6,1,0.7,0.6,1.1,1,0.8,0.4,0.5,0.4,0.3,1
"여행형태",단체여행,2998,56,0.5,21.6,5.8,5.6,0.4,0.8,1.3,0.5,2.1,0.7,0.7,0.9,1,0.7,0.7,0.1,0.1,0.1,0.4,0,0.1,0,3375,51,0.5,19.1,8.1,9.1,0.8,0.5,2.2,0.8,1.1,1,1.5,0.5,0.4,1.1,0,0.2,0.1,0.2,0.3,0.1,0.1,3002,61.7,0.5,11.2,6.9,6.6,0.5,0.6,1.5,0.9,1.7,2.6,0.5,1,1.1,0.9,0.6,0,0.2,0.2,0.6,0.2,0,0.1,1606,44.8,1.1,14.6,12.3,9.7,1.2,1.5,1.7,1.2,2.3,2.5,0.6,1,2,0.7,1.4,0.1,0,0,0.2,0.4,0.1,0.7
"여행형태",Air-tel Tour,741,60.8,0.9,5.7,8.5,9.9,0.7,0.9,0.4,5.2,0.7,0.8,0.2,0.3,0.6,0.5,0.4,0,0.1,1,0.4,0,0.4,1.7,758,52.7,1.5,3.8,10.3,15.2,0.3,0.9,1.1,6.9,0.6,0.4,0.2,0.7,0.4,0.1,0,0.4,1.5,1.1,0,0,1.2,917,60.9,2.4,2.7,14.9,7.3,0.5,0.5,0,4.7,0.1,1.5,0.4,0.7,0.1,0.6,0.1,0.2,0.2,0.8,0.6,0,0,0.8,773,61,1.7,1.7,16.9,4.3,0.5,1.1,0.5,3.1,1,0.8,0.2,0,0.1,0.6,0.1,0.6,0.3,3,0.6,0.3,0,1.8
"방한횟수",1회,7832,49.9,6.5,14.9,5.5,6.5,2.4,2.4,1.6,0.8,1.6,1.1,0.9,0.9,0.8,0.6,0.7,0.5,0.5,0.3,0.3,0.2,0.3,0.5,6949,42.7,5.9,13,8.4,9.6,2.7,2.4,1.9,1.1,1.8,1.6,1.9,0.7,0.7,1.1,0.4,0.6,0.3,0.3,0.5,0.2,0.9,7375,47.6,5.1,9.6,9.5,8.3,1.4,3.5,1.5,1.7,1.6,2.8,1.1,1.8,0.6,0.7,1.1,0.3,0.5,0.3,0.3,0.5,0.1,0.3,6471,35.5,7.6,10.3,13.1,10.3,2.3,4.1,1.7,1.4,1.8,2.8,0.9,1.2,1.1,0.6,1.7,0.7,0.8,0.4,0.4,0.4,0.4,0.5
"방한횟수",2회,1551,48.3,11.7,7.2,8.1,4.4,4,2.6,1.4,1.2,1,1.3,1.1,0.9,0.7,1.1,1.2,0.5,0.5,0.6,0.3,0.5,0.2,1.3,2097,41.5,10.3,9,8.5,6.7,3.4,3.5,2.9,1.9,1.6,1.5,1.2,0.9,0.7,0.9,0.6,0.7,0.7,0.3,0.6,0.2,1,1522,49.1,8.4,6.6,9.1,6.2,2.7,2.7,2.1,1.5,1.6,1.9,0.8,0.8,1.3,0.7,0.6,1,0.3,0.5,0.7,0.4,0.1,1,2474,42.6,10.5,6.7,10.9,5,2.2,7.4,1.5,2.1,1.1,2.2,0.5,1,0.9,0.9,0.7,1.3,0.5,0.6,0.3,0.3,0.1,0.8
"방한횟수",3회,794,40.6,15.2,5.6,7.8,4.1,2.7,4,3,2.4,0.9,2,0.6,1,1.5,1.2,0.2,1.4,1.2,1.5,0.4,0.5,0.2,2.1,1015,44.1,11.2,5.2,8.9,6.3,2.8,3.1,2.5,1.5,3.4,1,0.9,0.8,0.7,0.6,0.8,0.7,0.4,0.7,0.4,0.5,1.6,802,47,14.6,6.3,9.4,4.5,1.9,3.6,2.1,1.2,1.7,1.4,0.5,0.5,0.7,0.3,1.1,0.8,0.4,0.3,0.8,0.1,0.1,0.9,1315,42.5,13.8,4.6,13.6,4.1,1.9,6.4,1.4,1.4,0.8,2.1,0.3,0.7,0.4,0.8,0.8,1.2,0.7,0.4,0.2,0.7,0,1.3
"방한횟수",4회 이상,1848,31.8,30.3,2,4.5,3.5,4.8,2.5,3.2,5.9,0.7,0.9,0.4,0.3,0.6,1.1,0.5,1.1,0.4,0.8,0.9,0.6,0.3,2.7,2821,36.4,21.2,3.6,6.2,3.8,5.4,3,1.9,6.1,1.7,0.9,0.2,0.4,0.4,0.5,0.8,0.2,1,1.1,0.8,0.3,3.2,2304,43.5,24.1,2.7,6.6,2.3,2.5,1.8,2,5.5,0.5,1.4,0.3,0.3,0.6,0.5,0.1,0.6,0.4,0.3,0.5,0.5,0.2,2.4,3581,41.9,20.5,2.8,10.9,2.5,2.4,3.3,1,5.1,0.5,1.8,0.2,0.5,0.4,0.5,0.4,0.9,0.7,0.5,0.7,0.4,0.1,2
